Country_Code,Indicator_Name,Indicator_Code,2010,2011,2012,2013,2014,2015
GRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
AGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.106481811,0.104360809,0.102179023,0.101359844,0.100518099,0
LAO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.184004549,0.182467106,0.180845158,0.181905136,0.183016812,0
GBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.625539844,0.623423003,0.617371626,0.610521433,,0
SWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.83322122,0.797278068,0.767467923,0.752487249,0.757173719,0
ADO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
WBG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.340906718,0.335166479,0.329222468,0.328490984,0.327726395,0
GRC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.784592534,0.757071874,0.729652743,0.725506626,0.721219441,0
GTM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.267191812,0.260785683,0.254254497,0.252451545,0.250594526,0
LVA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.33311386,0.363131762,0.383962286,0.349171142,,0
KNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
GIB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
LKA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.455977557,0.444602291,0.433025345,0.430157153,0.427204918,0
RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.261835861,,,,,0
KWT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.584014828,0.57160957,0.558894071,0.555216173,0.551413376,0
ROM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.421632725,0.420045222,0.418351826,0.414427691,0.410414042,0
GAB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.125945794,0.126633543,0.127374802,0.129062501,0.130862855,0
PRK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.306190119,0.303731617,0.301134324,0.302702156,0.304341671,0
ABW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.468202969,0.459176525,0.4498847,0.446617889,0.443248519,0
HKG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1,1,1,1,1,0
FRO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
TJK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.285128034,0.282153329,0.279028771,0.276632418,0.274171194,0
ARE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.585518916,0.576351329,0.566833899,0.564513915,0.562102327,0
SMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
KEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.117317961,0.120282815,0.123623074,0.125995198,0.128558329,0
MAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.835858057,0.824762583,0.813163379,0.818636477,0.824385131,0
DZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.382630833,0.384638381,0.386799304,0.384888047,0.382902674,0
SSD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.10493306,0.1034644,0.101934124,0.101199283,0.100442952,0
ETH,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.147347652,0.151156112,0.155451888,0.157114341,0.158878367,0
HUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
EST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.538481142,0.500215989,,,,0
MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.164531451,0.163057917,0.161504734,0.161943858,0.162398328,0
PRI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.593176677,0.593686981,0.594216501,0.589032512,0.583725561,0
KAZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.260499083,0.262585415,0.264846093,0.262961868,0.261019144,0
KGZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.290144099,0.293193231,0.296522776,0.294147624,0.291706999,0
LCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.310869753,0.30533338,0.299612493,0.296549673,0.293419113,0
FJI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.241869453,0.238039441,0.234066448,0.233095758,0.232086947,0
HND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.282193696,0.276309405,0.270268529,0.267818768,0.265310152,0
LIE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
ESP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.876549536,0.844450387,0.849884761,,,0
PYF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.435406061,0.429226283,0.422795368,0.421748215,0.420650969,0
SYR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.426448067,0.401393479,0.377631979,0.375397921,0.373089428,0
ARM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.475378161,0.471625621,0.467666407,0.46282724,0.457888982,0
HTI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.155478607,0.153473351,0.151378858,0.150642156,0.149878452,0
FRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.669793026,0.661153722,0.650423523,0.650796163,,0
LTU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.366234375,0.358888797,0.35970714,0.359110655,,0
VNM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.516462503,0.502771546,0.488883709,0.482575024,0.476172896,0
ASM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
KIR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.215305957,0.210349442,0.205285697,0.204162556,0.202999188,0
FIN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.669618224,0.681651394,0.663555468,,,0
LUX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
SRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.422774083,0.419229098,0.41548729,0.412288067,0.408998085,0
QAT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.718721863,0.704444985,0.689757241,0.684425121,0.678956456,0
SUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.280024634,0.275660406,0.271128923,0.26920811,0.267229663,0
ZWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.065523085,0.069598266,0.074560273,0.079112714,0.084478002,0
AUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.785931517,0.753884549,,,,0
FSM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.229096777,0.223827994,0.218443631,0.216889153,0.215288164,0
BOL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.212536462,0.210097552,0.207541918,0.207383642,0.207212765,0
SXM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
TUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.457163729,0.450270507,0.443104584,0.442527035,0.441913309,0
COM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.164800932,0.162450957,0.160003815,0.159141917,0.158249902,0
VGB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.099830471,0.097669253,0.095454287,0.09439798,0.093320676,0
NPL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.228861776,0.228570113,0.228253476,0.230381413,0.232631123,0
CAN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.682260209,0.6651031,,,,0
CRI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.563767343,0.552992677,0.541890059,0.537457527,0.532913547,0
BLR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.32023143,0.303588283,0.343892516,0.345225229,0.358214095,0
COD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.139243254,0.137277372,0.135229567,0.134475317,0.133695161,0
CHN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.464894457,0.457893419,0.450609658,0.449350578,0.448033903,0
BRA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.356798045,0.352072565,0.347140611,0.346067676,0.344947474,0
PRY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.274065936,0.268534766,0.26284828,0.259269183,0.255640826,0
PER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.353292353,0.346430388,0.339367706,0.337948744,0.336470736,0
MNP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
MCO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
NCL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.543425969,0.537015567,0.53030327,0.530105535,0.529874782,0
TKM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.227046331,0.221566702,0.21598172,0.213534703,0.211041299,0
CYM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
UZB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.261832044,0.255349333,0.248749064,0.245878484,0.242951432,0
BLZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.262124374,0.254211366,0.246246423,0.244857407,0.243419116,0
PLW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
BRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.445448909,0.44030825,0.434928,0.432333346,0.429646902,0
NLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.654286807,0.623714024,0.623845024,,,0
BGR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.406995321,,,,,0
NER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.155107346,0.156901092,0.158862267,0.158769453,0.158667283,0
SVN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
BMU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
MOZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.091521036,0.089985054,0.088394355,0.086370653,0.084357995,0
CMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.098522748,0.096764939,0.094948672,0.094221991,0.093474335,0
PAN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.426980316,0.417827332,0.408447447,0.403960907,0.399388129,0
MNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.24722465,0.248162303,0.249164649,0.24651222,0.243803777,0
COG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.124010053,0.126503501,0.129282313,0.129834614,0.130410868,0
TUN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.478850896,0.463094048,0.447323869,0.443960166,0.440505464,0
BFA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.135130255,0.132862907,0.130515278,0.129879204,0.129219832,0
BRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.562584182,0.581376667,0.602917924,0.610634744,0.61884656,0
KHM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.218380672,0.217276275,0.216099948,0.219005651,0.222106655,0
COL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.379105454,0.371155058,0.362995175,0.360132665,0.357190332,0
CIV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.088917548,0.086831002,0.084700798,0.08392684,0.083133524,0
SVK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
BWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.12667017,0.127888998,0.129216598,0.126073412,0.122957071,0
NOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.717043277,0.70130211,0.75479677,0.717078593,0.741264368,0
MDA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.297162475,0.311496283,0.328449077,0.324365092,0.32021172,0
BEL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.606282069,0.584418425,0.588660445,,,0
CPV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.344413976,0.336791182,0.328986843,0.330225229,0.33151699,0
UGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.104631687,0.105275439,0.105969885,0.109768059,0.114017687,0
CAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.082895827,0.082175417,0.081415577,0.08285715,0.08440989,0
BIH,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.516247251,0.505897944,0.495247653,0.491602666,0.487843624,0
BEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.155073865,0.151279204,0.147414017,0.145971055,0.144495331,0
TCD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.098735875,0.097228325,0.095661644,0.094474691,0.093267231,0
HRV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.598424016,0.586638972,0.574510341,0.570712415,0.566785608,0
VUT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.301231897,0.299585191,0.297833438,0.29880934,0.299819615,0
MAR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.365154719,0.36774856,0.370551145,0.369848693,0.369113304,0
OMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.473991872,0.468231076,0.462203857,0.460798319,0.459330484,0
PNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.145130076,0.141706813,0.138213391,0.137050382,0.135856513,0
SLE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.085458841,0.083956865,0.082404049,0.081632704,0.080842497,0
ZMB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.106015129,0.109332561,0.113118755,0.116081982,0.119331345,0
NAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.130568641,0.133074124,0.135860852,0.132682443,0.129525041,0
TTO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.277330842,0.271874217,0.266256179,0.263513676,0.260711023,0
SLB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.214076701,0.210432265,0.206659974,0.205949184,0.205207021,0
NIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.314005734,0.310034003,0.305880423,0.304808227,0.303688146,0
TON,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.330995909,0.325192369,0.319191842,0.317512859,0.315774527,0
PAK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.235226707,0.232655795,0.229960047,0.227727981,0.225442215,0
CHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.732498624,0.731331972,0.730081372,0.727801619,0.725421822,0
MNE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.439831027,0.445811891,0.45238352,0.448603101,0.444721816,0
NRU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
NZL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.642352605,0.634850146,0.626992283,0.628841743,,0
BDI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.122908105,0.122048392,0.121137733,0.120942662,0.120736589,0
BTN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.155212569,0.151920932,0.148544261,0.148760218,0.148980997,0
TUV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
TGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.126395609,0.126274963,0.12614184,0.126029465,0.12590834,0
MMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.196533405,0.193125341,0.189600131,0.187981008,0.186320509,0
SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.831235248,0.824195117,0.816785532,0.818371763,0.820024414,0
BGD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.297674688,0.296818127,0.295900461,0.298297309,0.300826585,0
GRL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,0
BEN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.251519531,0.212449329,0.239691594,0.23782196,0.235922639,0
LAO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.295469864,0.253412054,0.290444242,0.29169744,0.293008836,0
LKA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.347098645,0.28880354,0.320971044,0.319205977,0.317408354,0
RUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.191085006,,,,,0
KHM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.312101202,0.265681406,0.302147577,0.302818646,0.303521654,0
LVA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.25146723,0.237039097,0.270412123,0.266725965,,0
PAN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.440625687,0.37261425,0.420892488,0.419274238,0.417621105,0
SWE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.976159991,0.830433555,0.966758677,0.962250977,0.95956918,0
CPV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.484352342,0.409183901,0.461729417,0.463209686,0.464757083,0
GIB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,0
GRC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.669309897,0.55928818,0.624220246,0.628122576,0.632217789,0
AGO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.181599994,0.154054734,0.174576114,0.173543533,0.172492134,0
NCL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.596036676,0.511419377,0.58642679,0.59046282,0.59470284,0
GBR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.77001021,0.67399851,0.784492208,0.760386462,,0
NPL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.358372377,0.308579975,0.355147547,0.357777287,0.360542447,0
LBN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.876258651,0.753546486,0.86610631,0.878979509,0.892695984,0
FIN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.582682595,0.511032703,0.612758829,,,0
NAM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.192833853,0.16959061,0.199689445,0.197905209,0.196097204,0
PNG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.21666713,0.183027836,0.206516284,0.204958468,0.203375923,0
LTU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,0.246662681,0.215840726,0.247043463,0.243480876,,0
